"X","Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux","distanza_segmento","distanza_cumulata"
91,13.583,45.729,38,0.40857195854187,8.41200637817383,34.1759948730469,7.17682838439941,0.0538250282406807,-0.0890149250626564,0.104023028936002,118.28190612793,-33.4269752502441,0.0410000000000021,3.20526467667112
92,13.583,45.729,39,0.243524998426437,9.06473064422607,33.658618927002,7.34070158004761,0.0770172625780106,-0.0585397630929947,0.0967396640370131,64.3131790161133,-15.9739398956299,0.0410000000000021,3.20526467667112
93,13.583,45.729,40,0.525118350982666,8.40278053283691,37.6860313415527,7.40904760360718,-0.0791054964065552,-0.0134833827614784,0.0802463779395684,138.554306030273,-127.410781860352,0.0410000000000021,3.20526467667112
94,13.583,45.729,41,0.575160384178162,9.19766044616699,34.4985198974609,7.72018814086914,0.0915642976760864,-0.030466802418232,0.0964999826865609,97.2472381591797,47.8290328979492,0.0410000000000021,3.20526467667112
95,13.583,45.729,42,0.461983352899551,9.97386264801025,34.5641403198242,7.82577276229858,0.0596021600067616,0.0251239947974682,0.0646810064242573,93.1689834594727,71.6897354125977,0.0410000000000021,3.20526467667112
96,13.583,45.729,43,0.45946928858757,10.8931932449341,34.4659652709961,7.44307899475098,0.0639976561069489,-0.062396451830864,0.0893813022296309,201.710830688477,144.21826171875,0.0410000000000021,3.20526467667112
97,13.583,45.729,44,0.807249307632446,11.3041324615479,34.0850524902344,7.41704654693604,0.0790634602308273,-0.0672735497355461,0.103811180696939,215.081253051758,56.7756652832031,0.0410000000000021,3.20526467667112
98,13.583,45.729,45,0.964200854301453,11.3815202713013,36.6149635314941,7.44342279434204,-0.0449506379663944,-0.0233798082917929,0.050667300000561,235.040893554688,-112.450889587402,0.0410000000000021,3.20526467667112
99,13.583,45.729,46,1.05546891689301,12.1726531982422,34.2962799072266,7.49519872665405,0.0749610364437103,-0.0861709490418434,0.114212912770349,120.850440979004,2.32827186584473,0.0410000000000021,3.20526467667112
100,13.583,45.729,47,1.23515963554382,12.6355667114258,34.110652923584,7.50140810012817,0.053064588457346,-0.112896911799908,0.124745994894039,139.053146362305,71.279296875,0.0410000000000021,3.20526467667112
101,13.583,45.729,48,1.28159117698669,13.5442371368408,33.6251068115234,7.53201293945312,0.0621861293911934,-0.111359722912312,0.127546472219991,147.435607910156,19.2502059936523,0.0410000000000021,3.20526467667112
102,13.583,45.729,49,1.07300138473511,14.4989833831787,34.9356155395508,7.58076906204224,-0.0202962905168533,-0.119247756898403,0.12096266752203,144.913375854492,66.843376159668,0.0410000000000021,3.20526467667112
103,13.583,45.729,50,0.9543776512146,15.9752883911133,35.5365867614746,7.50006151199341,-0.0177670028060675,-0.0684139430522919,0.0706833360324274,268.098022460938,127.904335021973,0.0410000000000021,3.20526467667112
104,13.583,45.729,51,0.674223780632019,15.6629428863525,36.7589225769043,7.70823001861572,-0.0626293793320656,-0.0613357909023762,0.0876613848917514,168.35807800293,-6.06654691696167,0.0410000000000021,3.20526467667112
105,13.583,45.729,52,0.482434749603271,17.646125793457,34.9920043945312,7.63632488250732,0.063083678483963,-0.0989028885960579,0.117308703273509,292.009368896484,251.8955078125,0.0410000000000021,3.20526467667112
106,13.583,45.729,53,0.396333962678909,19.3435459136963,34.8791427612305,7.59701490402222,0.0154700540006161,-0.104603096842766,0.105740864569376,305.911285400391,172.839385986328,0.0410000000000021,3.20526467667112
1061,13.333,45.646,1,0.34195351600647,20.0540409088135,36.9579010009766,11.1699981689453,-0.0148280700668693,-0.00493337213993073,0.015627214165648,268.244567871094,205.755584716797,0.0586941223633232,2.92087643194449
1062,13.333,45.646,2,0.398291409015656,23.3145885467529,36.8113403320312,11.1846122741699,-0.0956401824951172,-0.0508875399827957,0.108335526182319,174.021408081055,55.0645713806152,0.0586941223633232,2.92087643194449
1063,13.333,45.646,3,0.572791159152985,23.2944030761719,36.8281555175781,11.1680526733398,-0.158709108829498,0.00345275946892798,0.158746662243349,335.611450195312,155.874649047852,0.0586941223633232,2.92087643194449
1064,13.333,45.646,4,0.841425657272339,25.1702270507812,36.1556129455566,11.1835508346558,0.0813782438635826,-0.0187087655067444,0.0835011166458693,229.403060913086,128.976638793945,0.0586941223633232,2.92087643194449
1065,13.333,45.646,5,0.424181699752808,26.3398685455322,35.3459358215332,11.2118949890137,-0.132047548890114,0.00888029858469963,0.132345815464035,205.626358032227,116.970817565918,0.0586941223633232,2.92087643194449
1066,13.333,45.646,6,0.366121113300323,26.8375301361084,36.120246887207,11.1890335083008,-0.0729408338665962,-0.00126787333283573,0.072951852258476,301.177215576172,121.179176330566,0.0586941223633232,2.92087643194449
1067,13.333,45.646,7,0.588792264461517,26.2540645599365,37.2135887145996,11.1142616271973,0.0598325952887535,-0.00645373482257128,0.0601796489865788,276.227081298828,5.63635540008545,0.0586941223633232,2.92087643194449
1068,13.333,45.646,8,0.510856568813324,26.9102210998535,37.2725601196289,11.0871410369873,0.0423455089330673,-0.00841580796986818,0.0431736951231439,318.256072998047,115.237907409668,0.0586941223633232,2.92087643194449
